HIP,MCE,NRES,NC,isol_n,SCE,F2,F1,Hp,B-V,VarAnn,NOB,NR,RAdeg,DEdeg,Plx,pmRA,pmDE,e_RA,e_DE,e_Plx,e_pmRA,e_pmDE,IORB,EPOCH,PARF,CPSI,SPSI,RES,SRES,Rejected,FileName
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,668,-0.5941,-0.6266,-0.8123,-0.5832,-2.28,4.14,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,668,-0.5941,-0.6241,-0.8102,-0.5861,3.33,3.04,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,668,-0.5941,-0.6234,-0.8097,-0.5869,1.23,4.09,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,732,-0.5163,0.6816,0.7424,-0.6699,1.51,7.0,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,732,-0.5163,0.6813,0.7422,-0.6702,2.45,6.91,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,732,-0.5163,0.6808,0.7417,-0.6708,8.6,7.31,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,732,-0.5163,0.6813,0.7422,-0.6702,6.15,7.2,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,781,-0.4568,-0.5978,-0.3293,-0.9442,-4.52,7.49,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,781,-0.4568,-0.5997,-0.3321,-0.9432,13.88,6.88,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,781,-0.4568,-0.5993,-0.3312,-0.9436,2.57,10.03,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,982,-0.2122,0.1491,0.643,0.7659,7.04,7.62,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,982,-0.2122,0.149,0.6436,0.7654,11.01,6.32,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,983,-0.2113,0.135,0.6528,0.7575,-6.49,9.91,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,995,-0.1967,-0.2554,0.9029,0.4298,-0.1,2.69,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,995,-0.1967,-0.2568,0.9035,0.4285,-3.08,5.08,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,995,-0.1967,-0.2606,0.9061,0.423,-5.96,3.03,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,995,-0.1967,-0.2595,0.9063,0.4226,-0.27,6.53,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,995,-0.1967,-0.2664,0.9092,0.4164,-3.86,2.83,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,995,-0.1967,-0.2656,0.9089,0.4171,-7.98,5.15,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1081,-0.0921,0.6324,-0.4987,0.8668,-0.06,3.01,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1081,-0.0921,0.632,-0.4983,0.867,-2.69,2.8,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1081,-0.0921,0.6317,-0.4978,0.8673,0.61,2.79,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1081,-0.0921,0.6308,-0.4969,0.8678,-8.05,3.03,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1193,0.0438,0.5713,-0.8747,0.4847,-1.52,7.12,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1194,0.0451,0.5718,-0.8786,0.4776,-8.98,9.96,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1194,0.0451,0.5711,-0.8782,0.4783,-3.85,5.39,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1444,0.3488,-0.4678,-0.8854,-0.4648,-1.19,9.95,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1444,0.3488,-0.4653,-0.8839,-0.4676,-2.41,3.4,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1444,0.3488,-0.4644,-0.8832,-0.4689,-5.05,7.53,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1444,0.3488,-0.4625,-0.8819,-0.4714,-8.42,7.24,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1444,0.3488,-0.4609,-0.8814,-0.4723,19.63,13.41,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1495,0.4109,0.6327,0.4671,-0.8842,-0.67,6.52,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1495,0.4109,0.6322,0.4672,-0.8842,6.51,10.17,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1495,0.4109,0.6355,0.471,-0.8821,7.29,8.41,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1495,0.4109,0.6352,0.4694,-0.883,5.7,12.66,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1496,0.412,0.633,0.4716,-0.8818,-9.02,8.25,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1560,0.4898,-0.6815,-0.5931,-0.8051,6.79,11.21,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1560,0.4898,-0.6818,-0.5935,-0.8049,-1.92,4.45,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1560,0.4898,-0.6807,-0.5922,-0.8058,2.48,9.99,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1560,0.4898,-0.6804,-0.592,-0.806,2.22,11.61,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1639,0.5858,0.4739,0.9127,-0.4086,11.02,6.37,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1639,0.5858,0.4723,0.9117,-0.4108,25.63,9.87,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1639,0.5858,0.47,0.9104,-0.4137,-5.35,4.14,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1665,0.6173,-0.3286,0.3336,-0.9427,-1.82,5.98,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1665,0.6173,-0.3282,0.3337,-0.9427,-1.73,10.16,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1665,0.6173,-0.3321,0.3285,-0.9445,4.99,4.47,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1665,0.6173,-0.3322,0.3286,-0.9445,8.22,10.18,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1665,0.6173,-0.3354,0.3241,-0.946,0.96,7.1,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1665,0.6173,-0.3361,0.3235,-0.9462,-9.93,11.17,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1862,0.8566,0.5056,-0.1599,0.9871,13.71,5.92,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1862,0.8566,0.5063,-0.1608,0.987,6.57,6.35,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1863,0.8578,0.4995,-0.1555,0.9878,-11.52,5.86,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1902,0.9052,-0.6264,0.7992,0.601,-2.6,4.03,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1971,0.9889,0.6666,-0.7801,0.6257,8.2,5.29,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1971,0.9889,0.6669,-0.7803,0.6254,7.89,4.24,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1971,0.9889,0.6679,-0.7812,0.6242,-2.58,6.0,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,1971,0.9889,0.6679,-0.7813,0.6242,-1.09,4.52,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,2052,1.0873,-0.4404,-0.0898,0.996,-2.18,11.89,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,2052,1.0873,-0.4386,-0.0914,0.9958,-6.42,5.66,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,2052,1.0873,-0.4355,-0.0961,0.9954,6.71,7.42,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,2052,1.0873,-0.4342,-0.098,0.9952,4.49,4.75,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,2052,1.0873,-0.4316,-0.1018,0.9948,3.07,6.33,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,2052,1.0873,-0.4306,-0.1032,0.9947,-2.99,6.46,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,2052,1.0873,-0.4271,-0.1076,0.9942,-8.19,10.43,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,2052,1.0873,-0.4266,-0.1088,0.9941,-2.4,6.39,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,2052,1.0873,-0.4222,-0.1143,0.9934,1.91,9.37,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,2052,1.0873,-0.4216,-0.1154,0.9933,-0.7,5.5,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,2085,1.1273,0.2226,-0.9243,0.3816,20.39,12.05,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,2085,1.1273,0.2267,-0.9262,0.377,5.08,9.52,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,2085,1.1273,0.2266,-0.9262,0.3769,-3.34,6.56,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,2085,1.1273,0.2322,-0.9292,0.3696,0.5,3.2,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,2085,1.1273,0.2322,-0.929,0.3701,-5.61,7.32,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,2086,1.1286,0.2337,-0.9335,0.3587,4.31,4.31,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,2086,1.1286,0.2366,-0.9348,0.3551,-15.5,10.17,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,2086,1.1286,0.2383,-0.9355,0.3534,-1.82,5.18,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,2086,1.1286,0.241,-0.9368,0.35,-1.09,10.89,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,2086,1.1286,0.2432,-0.9378,0.3471,-16.71,8.12,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,2221,1.2925,-0.2021,-0.9111,-0.4122,-12.49,12.63,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,2221,1.2925,-0.2014,-0.9103,-0.4138,-1.18,12.22,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,2222,1.2936,-0.1949,-0.9032,-0.4293,-16.01,12.1,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,2222,1.2936,-0.1932,-0.9022,-0.4313,1.89,6.06,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,2222,1.2936,-0.1886,-0.8996,-0.4367,16.02,10.81,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,2222,1.2936,-0.1888,-0.8996,-0.4368,1.66,4.68,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,2251,1.3291,0.3718,-0.1749,-0.9846,-10.85,6.72,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,2251,1.3291,0.375,-0.1711,-0.9853,-4.56,4.55,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,2252,1.3301,0.3922,-0.1432,-0.9897,-3.75,4.22,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,2252,1.3301,0.3928,-0.1431,-0.9897,6.29,6.24,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,2641,1.8026,-0.2633,0.9109,0.4127,-0.83,5.86,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,2641,1.8026,-0.2634,0.9113,0.4118,-3.52,6.0,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,2641,1.8026,-0.2658,0.9137,0.4063,-1.28,9.05,False,H027213.d
27213,27145,116,1,5,0,0.72,0,8.9923,0.474,0,116,0,86.51330478,65.61418494,8.0,24.25,-36.02,0.72,0.74,1.13,0.8,0.85,2641,1.8026,-0.269,0.9145,0.4046,9.52,7.17,False,H027213.d
28234,28160,70,1,5,0,0.37,1,9.2788,0.328,0,70,1,89.48363548,-6.47307452,2.96,-12.78,3.33,1.34,0.85,1.49,1.23,0.85,1,-1.4049,0.3357,-0.0044,-1.0,-29.45,-4.88,True,H028234.d
28234,28160,70,1,5,0,0.37,1,9.2788,0.328,0,70,1,89.48363548,-6.47307452,2.96,-12.78,3.33,1.34,0.85,1.49,1.23,0.85,1,-1.4049,0.3312,-0.011,-0.9999,4.55,5.7,False,H028234.d
28234,28160,70,1,5,0,0.37,1,9.2788,0.328,0,70,1,89.48363548,-6.47307452,2.96,-12.78,3.33,1.34,0.85,1.49,1.23,0.85,1,-1.4049,0.3294,-0.013,-0.9999,-1.69,6.18,False,H028234.d
28234,28160,70,1,5,0,0.37,1,9.2788,0.328,0,70,1,89.48363548,-6.47307452,2.96,-12.78,3.33,1.34,0.85,1.49,1.23,0.85,1,-1.4049,0.3268,-0.0172,-0.9999,1.24,5.13,False,H028234.d
28234,28160,70,1,5,0,0.37,1,9.2788,0.328,0,70,1,89.48363548,-6.47307452,2.96,-12.78,3.33,1.34,0.85,1.49,1.23,0.85,1,-1.4049,0.3254,-0.0185,-0.9998,-1.74,6.32,False,H028234.d
28234,28160,70,1,5,0,0.37,1,9.2788,0.328,0,70,1,89.48363548,-6.47307452,2.96,-12.78,3.33,1.34,0.85,1.49,1.23,0.85,1,-1.4049,0.321,-0.0249,-0.9997,-5.65,5.13,False,H028234.d
28234,28160,70,1,5,0,0.37,1,9.2788,0.328,0,70,1,89.48363548,-6.47307452,2.96,-12.78,3.33,1.34,0.85,1.49,1.23,0.85,1,-1.4049,0.3206,-0.0253,-0.9997,-2.71,5.25,False,H028234.d
28234,28160,70,1,5,0,0.37,1,9.2788,0.328,0,70,1,89.48363548,-6.47307452,2.96,-12.78,3.33,1.34,0.85,1.49,1.23,0.85,277,-1.0694,0.6525,-0.7468,0.6651,-1.57,4.41,False,H028234.d
28234,28160,70,1,5,0,0.37,1,9.2788,0.328,0,70,1,89.48363548,-6.47307452,2.96,-12.78,3.33,1.34,0.85,1.49,1.23,0.85,277,-1.0694,0.654,-0.748,0.6637,-3.54,3.73,False,H028234.d
28234,28160,70,1,5,0,0.37,1,9.2788,0.328,0,70,1,89.48363548,-6.47307452,2.96,-12.78,3.33,1.34,0.85,1.49,1.23,0.85,345,-0.9867,-0.6301,0.7618,0.6478,5.04,3.92,False,H028234.d
28234,28160,70,1,5,0,0.37,1,9.2788,0.328,0,70,1,89.48363548,-6.47307452,2.96,-12.78,3.33,1.34,0.85,1.49,1.23,0.85,345,-0.9867,-0.6292,0.761,0.6487,-8.9,4.36,False,H028234.d
28234,28160,70,1,5,0,0.37,1,9.2788,0.328,0,70,1,89.48363548,-6.47307452,2.96,-12.78,3.33,1.34,0.85,1.49,1.23,0.85,345,-0.9867,-0.6285,0.7601,0.6498,-1.52,4.52,False,H028234.d
28234,28160,70,1,5,0,0.37,1,9.2788,0.328,0,70,1,89.48363548,-6.47307452,2.96,-12.78,3.33,1.34,0.85,1.49,1.23,0.85,385,-0.9381,0.4741,-0.2386,0.9711,-3.33,6.17,False,H028234.d
28234,28160,70,1,5,0,0.37,1,9.2788,0.328,0,70,1,89.48363548,-6.47307452,2.96,-12.78,3.33,1.34,0.85,1.49,1.23,0.85,385,-0.9381,0.4733,-0.2382,0.9712,-1.15,5.14,False,H028234.d
28234,28160,70,1,5,0,0.37,1,9.2788,0.328,0,70,1,89.48363548,-6.47307452,2.96,-12.78,3.33,1.34,0.85,1.49,1.23,0.85,696,-0.5601,-0.6628,-0.582,-0.8132,-11.2,6.6,False,H028234.d
28234,28160,70,1,5,0,0.37,1,9.2788,0.328,0,70,1,89.48363548,-6.47307452,2.96,-12.78,3.33,1.34,0.85,1.49,1.23,0.85,696,-0.5601,-0.6633,-0.5829,-0.8125,3.14,4.79,False,H028234.d
28234,28160,70,1,5,0,0.37,1,9.2788,0.328,0,70,1,89.48363548,-6.47307452,2.96,-12.78,3.33,1.34,0.85,1.49,1.23,0.85,1057,-0.1214,0.5098,-0.7928,0.6095,0.01,3.54,False,H028234.d
28234,28160,70,1,5,0,0.37,1,9.2788,0.328,0,70,1,89.48363548,-6.47307452,2.96,-12.78,3.33,1.34,0.85,1.49,1.23,0.85,1057,-0.1214,0.51,-0.7933,0.6089,1.34,5.05,False,H028234.d
28234,28160,70,1,5,0,0.37,1,9.2788,0.328,0,70,1,89.48363548,-6.47307452,2.96,-12.78,3.33,1.34,0.85,1.49,1.23,0.85,1057,-0.1214,0.5068,-0.79,0.6131,-0.06,4.98,False,H028234.d
28234,28160,70,1,5,0,0.37,1,9.2788,0.328,0,70,1,89.48363548,-6.47307452,2.96,-12.78,3.33,1.34,0.85,1.49,1.23,0.85,1057,-0.1214,0.5071,-0.7903,0.6127,3.89,5.58,False,H028234.d
28234,28160,70,1,5,0,0.37,1,9.2788,0.328,0,70,1,89.48363548,-6.47307452,2.96,-12.78,3.33,1.34,0.85,1.49,1.23,0.85,1057,-0.1214,0.5031,-0.7872,0.6167,0.74,5.16,False,H028234.d
28234,28160,70,1,5,0,0.37,1,9.2788,0.328,0,70,1,89.48363548,-6.47307452,2.96,-12.78,3.33,1.34,0.85,1.49,1.23,0.85,1057,-0.1214,0.5029,-0.7871,0.6168,0.94,4.82,False,H028234.d
28234,28160,70,1,5,0,0.37,1,9.2788,0.328,0,70,1,89.48363548,-6.47307452,2.96,-12.78,3.33,1.34,0.85,1.49,1.23,0.85,1057,-0.1214,0.4989,-0.7834,0.6215,8.05,6.88,False,H028234.d
